Chave,ID_Empresa,ID,Colaborador,Horas_Mes,Horas_Semana,Horas_Dia,Status,Admissao,Demissao,ID_Motivo_Demissao,Venc_Ferias,Nascimento,Sexo,ID_Est_Civil,Matricula,Deficiente,Aposentado,Endereco,Cidade,Estado,Pais,CEP,UF,Latitude,Longitude,Cor,ID_Depto,ID_Cargo,ID_Escolaridade,ID_CC,Salario
1396,1,396,Igor Cunha,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1954-01-17 00:00:00.000,M,C,396,0,0,Rua Vereador Cloduardo Amaral 1304,Florianópolis,Santa Catarina,BR,88061-245,SC,"-27,61948","-48,56702",2,22,997,4,6,818.00
1397,1,397,Sarah Barbosa,220,44,"7,33",I,2010-08-04 00:00:00.000,2011-07-02 00:00:00.000,2,2011-07-02 00:00:00.000,1966-10-08 00:00:00.000,F,S,397,0,0,Travessa Capri 881,Londrina,Paraná,BR,86041-155,PR,"-23,629608","-51,126972",2,22,997,5,2,632.00
1398,1,398,Fábio Almeida,220,44,"7,33",I,2010-08-04 00:00:00.000,2013-09-01 00:00:00.000,2,2013-09-01 00:00:00.000,1954-04-21 00:00:00.000,M,C,398,0,0,Quadra QN 09 Área Especial 11 340,Riacho Fundo,Distrito Federal,BR,71805-821,DF,"-14,942891","-43,517424",2,22,997,2,2,818.00
1399,1,399,Ana Sousa,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-04-08 00:00:00.000,2,2014-04-08 00:00:00.000,1959-03-13 00:00:00.000,F,C,399,0,0,Rua Jundiaí 463,Jaboatão dos Guararapes,Pernambuco,BR,54160-510,PE,"-8,146097","-35,063376",2,22,997,4,6,875.00
1400,1,400,Rebeca Ferreira,220,44,"7,33",I,2010-08-04 00:00:00.000,2012-01-01 00:00:00.000,4,2012-01-01 00:00:00.000,1951-10-03 00:00:00.000,F,C,400,0,0,Travessa Carlos Eustáglio 1381,São Paulo,São Paulo,BR,03377-014,SP,"-23,547921","-46,543721",2,22,997,4,2,632.00
1401,1,401,André Correia,220,44,"7,33",I,2010-08-05 00:00:00.000,2013-09-03 00:00:00.000,8,2013-09-03 00:00:00.000,1961-10-22 00:00:00.000,M,D,401,0,0,4ª Travessa Manoel Faustino 1085,Salvador,Bahia,BR,40240-145,BA,"-12,861876","-38,535639",2,22,38,5,2,1139.00
1402,1,402,Julieta Barros,220,44,"7,33",A,2010-08-04 00:00:00.000,NULL,0,2012-08-03 00:00:00.000,1965-11-18 00:00:00.000,F,V,402,0,0,Rua Dona Claudina 588,Rio de Janeiro,Rio de Janeiro,BR,20725-060,RJ,"-22,973287","-43,258737",2,1000,997,2,1000000,1542.87
1403,1,403,Vitor Martins,220,44,"7,33",I,2010-08-04 00:00:00.000,2011-10-21 00:00:00.000,4,2011-10-21 00:00:00.000,1955-09-02 00:00:00.000,M,C,403,0,0,Rua K-001 1489,Aparecida de Goiânia,Goiás,BR,74981-200,GO,"-16,883284","-49,29928",2,22,997,4,2,632.00
1405,1,405,Nicolas Silva,220,44,"7,33",I,2010-08-04 00:00:00.000,2010-09-02 00:00:00.000,12,2010-09-02 00:00:00.000,1948-06-26 00:00:00.000,M,C,405,0,0,Rua João Mutti 1611,Presidente Prudente,São Paulo,BR,19029-015,SP,"-22,026961","-51,387059",2,22,997,7,2,540.00
1406,1,406,Cauã Ribeiro,220,44,"7,33",I,2010-08-04 00:00:00.000,2011-12-30 00:00:00.000,4,2011-12-30 00:00:00.000,1957-04-10 00:00:00.000,M,C,406,0,0,Rua Dezenove 558,Sumaré,São Paulo,BR,13179-122,SP,"-22,809246","-47,346101",2,22,997,2,2,632.00
1408,1,408,Lucas Goncalves,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1961-05-28 00:00:00.000,M,V,408,0,0,Rua Miguel Fernandes Vieira 1237,Osasco,São Paulo,BR,06186-080,SP,"-23,495673","-46,695489",2,22,997,2,6,818.00
1409,1,409,Douglas Correia,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1949-10-26 00:00:00.000,M,C,409,0,0,Rua Iota 589,Timóteo,Minas Gerais,BR,35181-117,MG,"-19,553545","-42,635873",2,22,997,7,6,818.00
1410,1,410,Vitoria Oliveira,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1959-07-03 00:00:00.000,F,D,410,0,0,Praça Almirante Tamandaré 1108,Aracaju,Sergipe,BR,49015-100,SE,"-10,946352","-37,084896",2,22,997,2,6,818.00
1411,1,411,Danilo Sousa,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-04-08 00:00:00.000,2,2014-04-08 00:00:00.000,1960-04-22 00:00:00.000,M,C,411,0,0,Quadra QN 404 Bloco G 71,Samambaia,Distrito Federal,BR,72318-547,DF,"-23,147103","-47,4359",2,22,997,2,6,875.00
1412,1,412,Guilherme Pinto,220,44,"7,33",I,2010-08-04 00:00:00.000,2013-06-07 00:00:00.000,2,2013-06-07 00:00:00.000,1940-06-27 00:00:00.000,M,C,412,0,0,Rua da Temperança 731,Bebedouro,São Paulo,BR,14702-144,SP,"-20,924108","-48,580438",2,22,997,2,2,818.00
1413,1,413,Luiz Pinto,220,44,"7,33",I,2010-08-04 00:00:00.000,2012-06-22 00:00:00.000,4,2012-06-22 00:00:00.000,1958-09-09 00:00:00.000,M,C,413,0,0,Travessa Dez de Abril 241,Salvador,Bahia,BR,41235-510,BA,"-12,948834","-38,457834",2,22,997,7,2,727.00
1414,1,414,Luiz Martins,220,44,"7,33",I,2010-08-04 00:00:00.000,2019-04-18 00:00:00.000,2,2019-04-18 00:00:00.000,1960-03-16 00:00:00.000,M,C,414,0,0,Praça Safira 1026,São Roque,São Paulo,BR,18136-445,SP,"-23,467583","-47,10151",2,1,662,5,10007,1993.90
1415,1,415,Bruno Rocha,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-04-15 00:00:00.000,2,2014-04-15 00:00:00.000,1942-09-15 00:00:00.000,M,C,415,0,0,Estrada Várzea das Flores 276,Contagem,Minas Gerais,BR,32072-030,MG,"-19,796121","-43,996711",2,22,662,7,6,1350.00
1416,1,416,Luiz Dias,220,44,"7,33",I,2010-08-04 00:00:00.000,2014-04-08 00:00:00.000,2,2014-04-08 00:00:00.000,1949-07-28 00:00:00.000,M,C,416,0,0,Rua Abrahan Lincoln 1674,Japeri,Rio de Janeiro,BR,26420-030,RJ,"-22,675351","-43,687756",2,22,997,7,6,875.00
1417,1,417,Kauê Rocha,220,44,"7,33",I,2010-08-06 00:00:00.000,2011-01-07 00:00:00.000,2,2012-08-05 00:00:00.000,1989-08-30 00:00:00.000,M,O,417,0,0,Rua Kalil Mutran 1931,Marabá,Pará,BR,68501-460,PA,"-5,581703","-50,026657",2,22,997,5,2,621.00
1418,1,418,Isabelle Oliveira,220,44,"7,33",I,2010-08-06 00:00:00.000,2011-02-25 00:00:00.000,2,2011-02-25 00:00:00.000,1975-06-29 00:00:00.000,F,S,418,0,0,Rua Monteiro Lobato 1065,Jundiaí,São Paulo,BR,13201-590,SP,"-23,282083","-46,944801",2,22,997,4,2,632.00
1419,1,419,Leonardo Pinto,220,44,"7,33",I,2010-08-06 00:00:00.000,2011-04-10 00:00:00.000,2,2012-08-05 00:00:00.000,1966-08-15 00:00:00.000,M,C,419,0,0,Rua Jacarandá 1378,Londrina,Paraná,BR,86071-340,PR,"-23,522177","-51,165498",2,22,997,5,2,632.00
1420,1,420,Kauã Cavalcanti,220,44,"7,33",A,2010-08-06 00:00:00.000,NULL,0,2011-08-05 00:00:00.000,1967-02-15 00:00:00.000,M,C,420,0,0,Rua Murici 988,São Paulo,São Paulo,BR,03577-050,SP,"-23,682996","-46,676075",2,1001,5,7,1001000,1446.90
1421,1,421,Enzo Gomes,220,44,"7,33",I,2010-08-11 00:00:00.000,2010-08-18 00:00:00.000,11,2012-08-10 00:00:00.000,1978-08-02 00:00:00.000,M,C,421,0,0,Alameda Artur Fontana 210,Barbacena,Minas Gerais,BR,36205-410,MG,"-21,20375","-43,755764",2,22,997,3,2,540.00
1422,1,422,Estevan Alves,220,44,"7,33",I,2010-08-11 00:00:00.000,2011-01-24 00:00:00.000,2,2011-01-24 00:00:00.000,1963-06-26 00:00:00.000,M,C,422,0,0,Avenida Amazonas 399,Ariquemes,Rondônia,BR,78931-060,RO,"-10,001805","-62,951445",2,22,997,5,2,621.00
1424,1,424,Victor Correia,220,44,"7,33",I,2010-08-04 00:00:00.000,2011-11-02 00:00:00.000,2,2011-11-02 00:00:00.000,1954-12-25 00:00:00.000,M,C,424,0,0,Avenida Amador Bueno da Veiga 452,São Paulo,São Paulo,BR,03652-000,SP,"-23,70592","-46,675113",2,22,997,7,2,632.00
1425,1,425,Julia Silva,220,44,"7,33",I,2010-08-13 00:00:00.000,2011-01-07 00:00:00.000,4,2012-08-12 00:00:00.000,1959-02-12 00:00:00.000,F,C,425,0,0,Rua Japão 1401,Santa Luzia,Minas Gerais,BR,33115-080,MG,"-19,682522","-43,794785",2,22,997,4,2,621.00
1426,1,426,Gustavo Costa,220,44,"7,33",I,2010-08-13 00:00:00.000,2011-01-24 00:00:00.000,2,2011-01-24 00:00:00.000,1955-05-30 00:00:00.000,M,C,426,0,0,Estrada dos Bandeirantes 472,Rio de Janeiro,Rio de Janeiro,BR,22780-085,RJ,"-22,906406","-43,34876",2,22,997,2,2,621.00
1427,1,427,Julieta Goncalves,220,44,"7,33",I,2010-08-13 00:00:00.000,2011-04-10 00:00:00.000,2,2012-08-12 00:00:00.000,1965-01-19 00:00:00.000,F,C,427,0,0,Vila E 1237,Belém,Pará,BR,66115-480,PA,"-1,328328","-48,366363",2,22,997,5,2,632.00
1428,1,428,Vitór Sousa,220,44,"7,33",I,2010-08-11 00:00:00.000,2010-10-07 00:00:00.000,11,2011-10-07 00:00:00.000,1953-10-22 00:00:00.000,M,C,428,0,0,Praça Paulo VI 22,Belo Horizonte,Minas Gerais,BR,30830-730,MG,"-19,900554","-43,907667",2,22,997,7,2,540.00
1429,1,429,Lucas Pereira,200,40,"6,66",I,2010-08-18 00:00:00.000,2010-10-16 00:00:00.000,12,2011-10-16 00:00:00.000,1992-03-22 00:00:00.000,M,S,429,0,0,Rua dos Motoristas 1188,Bauru,São Paulo,BR,17022-340,SP,"-22,215892","-49,044061",2,12,167,7,2,498.00
1430,1,430,Luan Alves,220,44,"7,33",I,2010-08-19 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1959-01-10 00:00:00.000,M,C,430,0,0,Rua Aristides Ferreira 1008,Belo Horizonte,Minas Gerais,BR,31110-390,MG,"-19,969936","-43,963739",2,22,5,4,6,803.00
1431,1,431,Luís Dias,200,40,"6,66",I,2010-08-20 00:00:00.000,2013-01-01 00:00:00.000,2,2013-01-01 00:00:00.000,1983-10-17 00:00:00.000,M,C,431,0,0,Rua Domingos João de Carvalho 115,São Paulo,São Paulo,BR,08140-100,SP,"-23,642722","-46,57938",2,12,167,4,2,659.00
1432,1,432,Anna Azevedo,220,44,"7,33",I,2010-08-07 00:00:00.000,2012-06-09 00:00:00.000,2,2012-06-09 00:00:00.000,1976-11-12 00:00:00.000,F,C,432,0,0,Rua Raul dos Santos 1902,Joinville,Santa Catarina,BR,89229-540,SC,"-26,200109","-48,956319",2,21,195,7,2,737.00
1433,1,433,Tiago Fernandes,220,44,"7,33",I,2010-08-20 00:00:00.000,2010-10-27 00:00:00.000,4,2012-08-19 00:00:00.000,1976-11-04 00:00:00.000,M,C,433,0,0,Rua Vítor Viana 716,Camaragibe,Pernambuco,BR,54786-740,PE,"-7,899832","-35,055936",2,22,997,2,2,540.00
1434,1,434,Marisa Rodrigues,220,44,"7,33",I,2010-08-20 00:00:00.000,2014-02-15 00:00:00.000,2,2014-02-15 00:00:00.000,1966-06-07 00:00:00.000,F,O,434,0,0,Rua Presidente Castelo Branco 1880,Santa Luzia,Minas Gerais,BR,33035-360,MG,"-19,67849","-43,788977",2,22,997,5,6,818.00
1435,1,435,Davi Araujo,220,44,"7,33",I,2010-08-22 00:00:00.000,2011-04-11 00:00:00.000,2,2012-08-21 00:00:00.000,1970-04-10 00:00:00.000,M,S,435,0,0,Rua Imbiaçá 19,Belo Horizonte,Minas Gerais,BR,30535-100,MG,"-19,806139","-43,928844",2,22,997,4,2,632.00
1436,1,436,Guilherme Barros,220,44,"7,33",I,2010-08-18 00:00:00.000,2012-12-25 00:00:00.000,2,2012-12-25 00:00:00.000,1976-08-22 00:00:00.000,M,C,436,0,0,Estrada do Montanhão 1400,Santo André,São Paulo,BR,09135-001,SP,"-23,780866","-46,539694",2,14,167,7,2,714.00
1437,1,437,Emily Ferreira,220,44,"7,33",I,2010-08-14 00:00:00.000,2012-04-27 00:00:00.000,2,2012-04-27 00:00:00.000,1989-04-21 00:00:00.000,F,S,437,0,0,Rua Garopaba 647,Natal,Rio Grande do Norte,BR,59131-530,RN,"-5,716","-35,178509",2,14,167,7,2,659.00
1438,1,438,Leila Lima,200,40,"6,66",I,2010-08-18 00:00:00.000,2012-04-27 00:00:00.000,2,2012-04-27 00:00:00.000,1983-02-08 00:00:00.000,F,C,438,0,0,Rua Pains 947,Divinópolis,Minas Gerais,BR,35500-097,MG,"-20,052841","-44,904755",2,14,167,7,2,659.00
1439,1,439,Lucas Dias,220,44,"7,33",I,2010-08-22 00:00:00.000,2014-06-22 00:00:00.000,2,2014-06-22 00:00:00.000,1951-08-22 00:00:00.000,M,C,439,0,0,Rua Pau DAlho do Campo 222,Serra,Espírito Santo,BR,29179-145,ES,"-20,159212","-40,238201",2,22,997,4,6,875.00
1440,1,440,Otávio Barros,220,44,"7,33",I,2010-08-25 00:00:00.000,2010-12-18 00:00:00.000,4,2010-12-18 00:00:00.000,1957-10-22 00:00:00.000,M,C,440,0,0,Rua Duque de Caxias 1687,João Pessoa,Paraíba,BR,58010-820,PB,"-7,242293","-34,89518",2,22,997,5,2,540.00
1441,1,441,Fernanda Correia,200,40,"6,66",I,2010-08-19 00:00:00.000,2010-11-02 00:00:00.000,22,2010-11-02 00:00:00.000,1987-04-02 00:00:00.000,F,C,441,0,0,Rua Reinaldo Silveira Pimenta 1861,Rio de Janeiro,Rio de Janeiro,BR,21850-200,RJ,"-22,941183","-43,357549",2,14,167,7,2,498.00
1442,1,442,Diego Rodrigues,220,44,"7,33",I,2010-08-26 00:00:00.000,2011-05-16 00:00:00.000,2,2012-08-25 00:00:00.000,1976-12-29 00:00:00.000,M,C,442,0,0,Rua 10 942,Duque de Caxias,Rio de Janeiro,BR,25086-540,RJ,"-22,750754","-43,223633",2,12,133,7,2,759.00
1443,1,443,Rebeca Sousa,220,44,"7,33",I,2010-08-19 00:00:00.000,2010-12-09 00:00:00.000,22,2010-12-09 00:00:00.000,1976-08-29 00:00:00.000,F,C,443,0,0,Rua Adelmo João Batista 1411,Sabará,Minas Gerais,BR,34525-450,MG,"-19,893937","-43,716933",2,18,21,7,2,540.00
1444,1,444,Murilo Melo,200,40,"6,66",I,2010-08-25 00:00:00.000,2011-11-28 00:00:00.000,2,2011-11-28 00:00:00.000,1990-02-23 00:00:00.000,M,S,444,0,0,Quadra Doze 1237,Marabá,Pará,BR,68505-300,PA,"-5,556258","-50,088981",2,5,167,7,2,573.00
1445,1,445,Marcos Araujo,150,30,5,I,2010-09-08 00:00:00.000,2010-12-09 00:00:00.000,12,2011-12-09 00:00:00.000,1950-11-13 00:00:00.000,M,C,445,0,0,Rua Joaquim Ribeiro 522,São Paulo,São Paulo,BR,04821-090,SP,"-23,683428","-46,580562",2,4,222,2,2,563.18
1446,1,446,Rafael Rodrigues,220,44,"7,33",I,2010-08-19 00:00:00.000,2010-12-02 00:00:00.000,22,2010-12-02 00:00:00.000,1991-10-19 00:00:00.000,M,S,446,0,0,Rua Vinte e Dois de Abril 1521,Pinhais,Paraná,BR,83323-240,PR,"-25,454716","-49,183335",2,3,133,7,2,690.80
1447,1,447,Luiz Oliveira,220,44,"7,33",I,2010-09-03 00:00:00.000,2011-04-11 00:00:00.000,2,2012-09-02 00:00:00.000,1952-05-17 00:00:00.000,M,C,447,0,0,Rua Corredor da Lapinha 4,Salvador,Bahia,BR,40325-100,BA,"-12,912537","-38,440416",2,22,997,3,2,632.00
1448,1,448,Letícia Costa,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1966-09-06 00:00:00.000,F,C,448,0,0,Rua Xavante 1091,Gravataí,Rio Grande do Sul,BR,94180-240,RS,"-29,871296","-50,906548",2,23,167,5,2,331.00
1449,1,449,Ana Ribeiro,220,44,"7,33",I,2010-09-03 00:00:00.000,2011-11-22 00:00:00.000,4,2011-11-22 00:00:00.000,1979-09-12 00:00:00.000,F,S,449,0,0,Avenida Cristiano de Abreu 611,Itaquaquecetuba,São Paulo,BR,08594-370,SP,"-23,394566","-46,339767",2,23,167,5,2,621.00
1450,1,450,Evelyn Azevedo,220,44,"7,33",I,2010-09-03 00:00:00.000,2012-04-06 00:00:00.000,2,2012-04-06 00:00:00.000,1954-03-06 00:00:00.000,F,C,450,0,0,Quadra Doze 374,Ananindeua,Pará,BR,67105-126,PA,"-1,314356","-48,430077",2,23,167,7,2,714.00
1451,1,451,Melissa Rodrigues,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1954-06-27 00:00:00.000,F,D,451,0,0,Vila Moreno 1593,Salvador,Bahia,BR,40435-175,BA,"-12,860321","-38,528322",2,23,167,7,2,331.00
1453,1,453,Leonor Lima,200,40,"6,66",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1956-10-14 00:00:00.000,F,V,453,0,0,Rua das Lhamas 766,Serra,Espírito Santo,BR,29163-593,ES,"-20,151906","-40,305856",2,23,167,7,2,659.00
1454,1,454,Marina Santos,220,44,"7,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1961-01-20 00:00:00.000,F,S,454,0,0,Praça Valentim Marçal Ferreira 155,São Paulo,São Paulo,BR,05869-181,SP,"-23,682826","-46,659962",2,23,167,7,2,714.00
1455,1,455,Emilly Correia,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1975-01-01 00:00:00.000,F,C,455,0,0,Praça José Carvalho Grade 442,Londrina,Paraná,BR,86060-275,PR,"-23,552223","-50,996608",2,23,167,7,2,331.00
1456,1,456,Isabela Pereira,5,1,"0,16",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1963-08-11 00:00:00.000,F,S,456,0,0,Avenida Irmã Antônia de Arruda Camargo 774,Araraquara,São Paulo,BR,14806-033,SP,"-21,762587","-48,16011",2,23,167,7,2,95.00
1457,1,457,Julieta Sousa,50,10,"1,66",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1961-11-19 00:00:00.000,F,C,457,0,0,Caminho dos Carrapatos 300,Rio de Janeiro,Rio de Janeiro,BR,22785-220,RJ,"-22,83301","-43,340004",2,23,167,7,2,163.00
1458,1,458,Melissa Cavalcanti,220,44,"7,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1982-07-27 00:00:00.000,F,O,458,0,0,Vila Coração de Jesus 1547,Belém,Pará,BR,66070-822,PA,"-1,312385","-48,338444",2,23,167,7,2,714.00
1459,1,459,Isabelle Goncalves,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1965-04-30 00:00:00.000,F,C,459,0,0,Rua Vicente Leporace 245,Guarulhos,São Paulo,BR,07141-280,SP,"-23,427976","-46,416208",2,23,167,7,2,331.00
1460,1,460,Giovana Cavalcanti,5,1,"0,16",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1965-03-29 00:00:00.000,F,C,460,0,0,Rua Formosa 1125,Goiânia,Goiás,BR,74555-045,GO,"-16,661386","-49,304866",2,23,167,5,2,70.00
1461,1,461,Fernanda Pinto,220,44,"7,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1959-04-09 00:00:00.000,F,C,461,0,0,Rua Topázio 738,Praia Grande,São Paulo,BR,11710-160,SP,"-23,960166","-46,538772",2,23,167,7,2,714.00
1462,1,462,Emilly Araujo,200,40,"6,66",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1964-01-16 00:00:00.000,F,C,462,0,0,Rua José Petitinga 1106,Santo Antônio de Jesus,Bahia,BR,44572-035,BA,"-13,051602","-39,232983",2,23,167,7,2,659.00
1463,1,463,Larissa Lima,50,10,"1,66",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1961-08-25 00:00:00.000,F,C,463,0,0,Rua Araribóia 1820,Queimados,Rio de Janeiro,BR,26320-250,RJ,"-22,656792","-43,657147",2,23,167,5,2,163.00
1464,1,464,Beatriz Castro,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1980-10-23 00:00:00.000,F,C,464,0,0,Rua José Lima Rosa 846,Maceió,Alagoas,BR,57042-245,AL,"-9,496856","-35,702269",2,23,167,5,2,331.00
1465,1,465,Evelyn Silva,5,1,"0,16",I,2010-09-03 00:00:00.000,2011-09-09 00:00:00.000,4,2011-09-02 00:00:00.000,1960-07-31 00:00:00.000,F,S,465,0,0,Rua Visconde de Caeté 1063,Manaus,Amazonas,BR,69058-690,AM,"-2,683713","-60,045657",2,23,167,7,2,60.00
1466,1,466,Marina Cardoso,40,8,"1,33",I,2010-09-29 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1974-01-29 00:00:00.000,F,C,466,0,0,Rua Nossa Senhora de Fátima 700,Manaus,Amazonas,BR,69037-500,AM,"-2,665222","-60,231531",2,23,167,7,2,130.00
1467,1,467,Camila Cardoso,100,20,"3,33",I,2010-09-03 00:00:00.000,2012-04-09 00:00:00.000,2,2012-04-09 00:00:00.000,1969-02-17 00:00:00.000,F,S,467,0,0,Rua Trinta 1984,Sete Lagoas,Minas Gerais,BR,35703-285,MG,"-19,469392","-44,243506",2,23,167,7,2,331.00
1468,1,468,Vitoria Sousa,150,30,5,I,2010-09-17 00:00:00.000,2013-01-06 00:00:00.000,2,2013-01-06 00:00:00.000,1979-06-14 00:00:00.000,F,C,468,0,0,Rua Vaticano 816,Recife,Pernambuco,BR,51180-080,PE,"-7,945142","-34,900984",2,12,13,7,2,658.00
1469,1,469,Vinícius Lima,150,30,5,I,2010-09-03 00:00:00.000,2010-12-04 00:00:00.000,22,2012-09-02 00:00:00.000,1988-06-03 00:00:00.000,M,S,469,0,0,Travessa Amélia Brandão Neri 156,São Paulo,São Paulo,BR,03450-080,SP,"-23,532187","-46,577433",2,5,222,7,2,563.18
1470,1,470,Marina Cavalcanti,200,40,"6,66",I,2010-09-03 00:00:00.000,2012-09-05 00:00:00.000,2,2011-09-02 00:00:00.000,1970-07-31 00:00:00.000,F,S,470,0,0,Rua Itapiranga 627,Campo Grande,Mato Grosso do Sul,BR,79035-130,MS,"-20,903598","-54,155555",2,7,195,7,2,680.00
1471,1,471,Luiza Correia,220,44,"7,33",I,2010-09-05 00:00:00.000,2010-12-25 00:00:00.000,2,2010-12-25 00:00:00.000,1965-12-04 00:00:00.000,F,D,471,0,0,Rua José Carlos Marcondes 440,Taubaté,São Paulo,BR,12053-190,SP,"-23,104129","-45,574074",2,6,167,5,2,540.00
1472,1,472,Mariana Silva,220,44,"7,33",I,2010-09-05 00:00:00.000,2010-12-25 00:00:00.000,2,2010-12-25 00:00:00.000,1978-05-26 00:00:00.000,F,C,472,0,0,Rua Vinte e Um de Abril 1292,Bagé,Rio Grande do Sul,BR,96415-480,RS,"-31,344512","-53,954908",2,6,167,5,2,540.00
1473,1,473,Thiago Ferreira,220,44,"7,33",I,2010-09-03 00:00:00.000,2011-04-10 00:00:00.000,2,2012-09-02 00:00:00.000,1988-04-14 00:00:00.000,M,S,473,0,0,Rua Quarenta e Três 1957,Rondonópolis,Mato Grosso,BR,78715-620,MT,"-16,482403","-54,67245",2,22,997,4,2,632.00
1474,1,474,Diogo Martins,220,44,"7,33",I,2010-09-04 00:00:00.000,2010-12-10 00:00:00.000,4,2012-09-03 00:00:00.000,1986-01-04 00:00:00.000,M,S,474,0,0,Rua Alexandre Floriano 454,São José do Rio Preto,São Paulo,BR,15092-160,SP,"-20,841005","-49,412897",2,22,997,7,2,621.00
1475,1,475,Giovanna Cavalcanti,220,44,"7,33",I,2010-09-15 00:00:00.000,2011-01-09 00:00:00.000,2,2012-09-14 00:00:00.000,1971-05-11 00:00:00.000,F,S,475,0,0,Rua Campina Verde 1499,Betim,Minas Gerais,BR,32663-230,MG,"-19,961636","-44,173788",2,23,167,7,2,621.00
1476,1,476,Sophia Castro,200,40,"6,66",I,2010-09-15 00:00:00.000,2011-01-03 00:00:00.000,2,2012-09-14 00:00:00.000,1970-02-01 00:00:00.000,F,O,476,0,0,Alameda Seis 1985,Cuiabá,Mato Grosso,BR,78058-454,MT,"-15,355919","-55,976513",2,19,21,4,2,573.00
1478,1,478,Diego Araujo,220,44,"7,33",I,2010-09-03 00:00:00.000,2012-12-23 00:00:00.000,2,2012-12-23 00:00:00.000,1978-05-06 00:00:00.000,M,D,478,0,0,Quadra 405 Norte Alameda 4 555,Palmas,Tocantins,BR,77002-024,TO,"-10,085663","-48,042026",2,37,662,9,1,1121.00
1479,1,479,Luan Cavalcanti,220,44,"7,33",I,2010-09-03 00:00:00.000,2021-10-28 00:00:00.000,1,2021-10-28 00:00:00.000,1991-02-28 00:00:00.000,M,S,479,0,0,Rua Miguel Hilário Navarrete Sanches 38,Jundiaí,São Paulo,BR,13214-627,SP,"-23,186621","-46,851253",2,1,222287,6,10007,3523.24
1480,1,480,Kauã Ferreira,220,44,"7,33",I,2010-09-03 00:00:00.000,2011-08-03 00:00:00.000,2,2011-08-03 00:00:00.000,1976-12-29 00:00:00.000,M,D,480,0,0,Rua dos Aimorés 788,Goiânia,Goiás,BR,74580-440,GO,"-16,687221","-49,265022",2,28,756,7,1,1500.00
1481,1,481,Giovana Alves,220,44,"7,33",A,2010-09-22 00:00:00.000,NULL,0,2022-09-21 00:00:00.000,1981-11-10 00:00:00.000,F,C,481,0,0,Avenida Paris 167,Ribeirão Preto,São Paulo,BR,14076-110,SP,"-21,136589","-47,860002",2,1,222328,13,10005,4065.72
1482,1,482,Manuela Alves,220,44,"7,33",I,2010-09-06 00:00:00.000,2010-10-07 00:00:00.000,22,2012-09-05 00:00:00.000,1989-05-04 00:00:00.000,F,S,482,0,0,Rua Dona Tereza Cristina 1629,Vila Velha,Espírito Santo,BR,29122-600,ES,"-20,323826","-40,403094",2,8,195,7,2,505.45
1483,1,483,Maria Goncalves,220,44,"7,33",I,2010-09-29 00:00:00.000,2011-11-10 00:00:00.000,4,2011-11-10 00:00:00.000,1963-09-25 00:00:00.000,F,C,483,0,0,Rua José Perina 1927,Campinas,São Paulo,BR,13045-185,SP,"-22,921666","-47,04969",2,21,195,7,2,591.00
